Date,PRME,INDU,CONS,ENRS,HLTH,INFT,UTIL,TELS,FINA,EE,RETA,SP500,LL100
9/29/2016,204.75,500.69,541.27,513.68,825.3,797.28,250.56,171.09,506.59,1280.89,5123.54,2151.129883,1956.68
9/30/2016,202.36,504.87,546.54,520.35,833.79,801.72,248.79,170.58,513.8,1299.6,5195.57,2168.27002,1957.74
10/1/2016,,,,,,,,,,,,,1957.97
10/2/2016,,,,,,,,,,,,,1958.2
10/3/2016,197.94,505.07,543.26,519.53,832.52,798.64,245.44,170.75,511.61,1297.33,5181.93,2161.199951,1959.2
10/4/2016,178.7,501.16,538.37,514.55,831.42,797.34,240.11,167.89,513.62,1291.02,5178.04,2150.48999,1959
10/5/2016,179.87,504.03,537.41,521.79,834.02,800.87,239.52,164.9,521.4,1305.42,5238.39,2159.72998,1961.69
10/6/2016,175.41,503.74,538.04,522.67,830.8,802.67,239.48,164.76,521.74,1305.58,5231.36,2160.77002,1961.78
10/7/2016,175.24,497.63,537.03,520.28,831.56,800.8,239.31,164.03,522.1,1290.85,5239.25,2153.73999,1962.75
10/8/2016,,,,,,,,,,,,,1962.99
10/9/2016,,,,,,,,,,,,,1963.23
10/10/2016,175.87,497.66,537.12,528.11,834.9,806.31,241.3,164.71,524.72,1295.28,5248.66,2163.659912,1963.47
10/11/2016,172.77,492.68,534.02,521.96,813.94,796.83,238.46,164.39,519.16,1263.81,5174.33,2136.72998,1964.25
10/12/2016,176.63,493.51,536.72,519.82,809.42,797.31,240.82,165.36,519.93,1256.15,5209.12,2139.179932,1964.91
10/13/2016,178.87,493.62,536.79,516.39,809.91,792.39,243.85,165.37,514.29,1237.86,5153.33,2132.550049,1965.31
10/14/2016,175.14,494.52,537.26,514.27,804.38,796.07,242.5,165.11,516.83,1229.91,5145.05,2132.97998,1966.34
10/15/2016,,,,,,,,,,,,,1966.58
10/16/2016,,,,,,,,,,,,,1966.81
10/17/2016,178.2,493.46,535.02,512,802.75,793.9,243.83,165.41,514.73,1225.16,5095.91,2126.5,1966.99
10/18/2016,184.26,494.41,536.62,513.9,811.33,799.08,245.83,165.65,518.68,1231.97,5098.11,2139.600098,1967.37
10/19/2016,188.65,496.04,533.05,520.89,808.54,799.21,245.3,165.96,523.05,1239.17,5145.24,2144.290039,1968.87
10/20/2016,188.13,493.4,532.24,520.41,812.61,797.35,245.14,162.62,522.96,1239.58,5115.06,2141.340088,1969.55
10/21/2016,186.9,492.59,534.92,516.84,805.46,801.93,243.85,158.84,522.97,1235.46,5122.74,2141.159912,1970.09
10/22/2016,,,,,,,,,,,,,1970.33
10/23/2016,,,,,,,,,,,,,1970.57
10/24/2016,182.87,493.87,538.76,516.01,804.35,811.68,244.8,157.58,524.99,1246.68,5157.14,2151.330078,1971.27
10/25/2016,186.95,491.9,540.35,513.29,801.86,808.82,246.07,156.7,523.81,1236.36,5112.81,2143.159912,1972.02
10/26/2016,183.17,493.94,540.34,514.75,796.31,804.52,246.61,155.79,527.05,1252.36,5097.37,2139.429932,1971.91
10/27/2016,180.62,490.33,537.61,513.05,800.51,800.95,245.3,158.3,528.2,1245.84,4998.07,2133.040039,1971.65
10/28/2016,181.76,493.49,540.13,510.77,783.1,800.66,245.95,157.87,526.15,1247.99,5022.91,2126.409912,1971.69
10/29/2016,,,,,,,,,,,,,1971.92
10/30/2016,,,,,,,,,,,,,1972.16
10/31/2016,186.94,494.44,541.27,504.89,778.77,800.64,250.83,157.79,525.61,1250.63,5034.47,2126.149902,1971.86
11/1/2016,192,490.42,538.71,505.37,775.01,794.08,246.4,156.16,523.59,1235.66,4957.75,2111.719971,1970.09
11/2/2016,189.2,488.45,537.77,500.26,771.25,788.71,243.24,154.26,519.82,1218.28,4952.82,2097.939941,1967.45
11/3/2016,192.22,487.08,534.3,502.11,763.33,780.84,244.07,154.21,520.82,1212.21,4895.96,2088.659912,1964.97
11/4/2016,190.77,487.91,529.04,499.68,769.12,777.71,243.19,154.25,518.38,1210.36,4902.04,2085.179932,1964.59
11/5/2016,,,,,,,,,,,,,1964.83
11/6/2016,,,,,,,,,,,,,1965.06
11/7/2016,184.45,499.85,538.27,510.58,787.81,795.85,247.51,155.57,531.87,1248.71,4987.68,2131.52002,1964.93
11/8/2016,183.73,502.78,540.71,510.49,789.45,799.59,249.26,156.56,532.74,1254.42,4977.92,2139.560059,1965.09
11/9/2016,187.75,514.64,533.54,518.23,816.53,797.67,240.09,157.92,554.48,1277.64,5075.87,2163.26001,1963.74
11/10/2016,172.19,525.22,518.63,519.83,826.26,784.97,234.17,154.24,575.04,1281.45,5212.94,2167.47998,1965.25
11/11/2016,158.74,526.73,517.8,511.21,813.91,788.69,233.27,154.1,577.28,1313.48,5301.28,2164.449951,1965.48
11/12/2016,,,,,,,,,,,,,1965.71
11/13/2016,,,,,,,,,,,,,1965.95
11/14/2016,159.97,528.91,516.4,513,811.25,775.19,232.73,152.75,590.52,1329.64,5408.89,2164.199951,1965.35
11/15/2016,167.46,530.66,519.99,526.77,813.51,785.35,236.68,155.96,590.83,1333.7,5370.69,2180.389893,1966.24
11/16/2016,166.67,527.13,519.93,522.16,809.63,792.6,234.74,157.58,582.47,1332.95,5399.74,2176.939941,1966.72
11/17/2016,162.92,528.25,519.06,518.63,813.19,798.1,234.57,157.92,589.77,1339.56,5454.1,2187.120117,1967.11
11/18/2016,161.43,528.21,517.06,521.02,803.93,796.32,233.79,158.76,590.33,1343.28,5402.19,2181.899902,1967.52
11/19/2016,,,,,,,,,,,,,1967.76
11/20/2016,,,,,,,,,,,,,1967.99
11/21/2016,163.86,530.84,520.77,532.48,806.32,804.81,236.34,159.78,592.16,1345.96,5431.25,2198.179932,1969.85
11/22/2016,163.97,533.41,523.42,532.41,795.04,805.78,236.95,163.1,592.77,1350.68,5558.61,2202.939941,1971.66
11/23/2016,156.18,537.62,520.37,534.79,798.08,801.57,234.8,164.37,596.07,1352.04,5587.37,2204.719971,1971.89
11/24/2016,,,,,,,,,,,,,1972.12
11/25/2016,156.99,540.24,524.48,532.69,801.37,804.58,238.15,166.1,597.56,1358.29,5572.01,2213.350098,1972.25
11/26/2016,,,,,,,,,,,,,1972.48
11/27/2016,,,,,,,,,,,,,1972.72
11/28/2016,163.69,536.26,525.33,525.71,794.52,803.83,242.86,167.45,589.3,1344.97,5499.43,2201.719971,1974.1
11/29/2016,163,536.67,525.46,519.64,799.72,805.24,243.63,166.93,590.77,1341.04,5488.34,2204.659912,1974.07
11/30/2016,159.44,536.36,516.81,544.67,792.13,795.89,235.88,163.39,598.87,1338.86,5448.34,2198.810059,1975.43
12/1/2016,158.67,540.54,513.32,546.15,786.12,777.69,233.75,163.87,608.82,1307.36,5429.92,2191.080078,1976.31
12/2/2016,164.13,540.16,516.93,546.74,788.57,781.07,235.9,163.3,603.08,1313.85,5438.24,2191.949951,1977.61
12/3/2016,,,,,,,,,,,,,1977.85
12/4/2016,,,,,,,,,,,,,1978.08
12/5/2016,163.63,539.52,517.32,550.67,787.3,789.15,236.41,163.32,610.1,1333.8,5509.01,2204.709961,1979.79
12/6/2016,162.38,540.88,519.01,550.11,789.21,790.66,235.82,165.71,615.98,1347.25,5564.21,2212.22998,1982
12/7/2016,164.07,550.51,526.68,553.78,782.72,805.65,238.68,169.62,625.8,1369.23,5661.98,2241.350098,1985.11
12/8/2016,164.21,547.74,524.31,556.42,784.03,808.51,239.27,169.14,631.6,1388.77,5744.44,2246.189941,1986.07
12/9/2016,158.95,550.37,531.43,558.71,793.7,814.17,241.75,169.57,632.41,1391.34,5720.96,2259.530029,1986.76
12/10/2016,,,,,,,,,,,,,1987
12/11/2016,,,,,,,,,,,,,1987.24
12/12/2016,159.73,548.31,534.06,562.73,797.75,811,244.21,171.41,626.63,1381.59,5619.58,2256.959961,1988.61
12/13/2016,162.96,547.58,536.35,569.85,803.09,820.98,246.76,172.94,628.02,1392.91,5620.44,2271.719971,1989.04
12/14/2016,154.32,542.24,530.77,557.75,799.69,818.93,241.72,171.18,624.44,1380.45,5556.87,2253.280029,1991.48
12/15/2016,147.78,542.4,533.35,560.03,804.4,821.81,243.21,172.31,630.79,1390.48,5555.62,2262.030029,1993.15
12/16/2016,149.67,541.54,536.06,563.18,805.54,815.63,246.22,173.41,625.26,1380.37,5498.5,2258.070068,1994.51
12/17/2016,,,,,,,,,,,,,1994.75
12/18/2016,,,,,,,,,,,,,1994.98
12/19/2016,150.3,544.75,536.86,560.42,801.4,820.64,247.14,175.27,625.87,1388.84,5519.54,2262.530029,1995.73
12/20/2016,150.25,548.15,535.23,559.24,801.03,823.25,247.43,176.26,632.91,1392.54,5595.91,2270.76001,1996.07
12/21/2016,150.08,545.94,535.24,560.15,796.22,821.78,246.5,175.61,631.38,1393.27,5549.75,2265.179932,1996.72
12/22/2016,149.46,544.64,534.56,562.68,797.53,819.26,247.34,177.4,629.7,1385.93,5355.28,2260.959961,1997.16
12/23/2016,152.3,545.02,535.33,561.56,803.78,819.84,247.32,177.57,630.84,1391.32,5332.11,2263.790039,1997.38
12/24/2016,,,,,,,,,,,,,1997.62
12/25/2016,,,,,,,,,,,,,1997.85
12/26/2016,,,,,,,,,,,,,1998.09
12/27/2016,155.4,545.87,535.43,562.88,804.86,823.5,247.31,177.37,631.59,1404.02,5372.79,2268.879883,1998.36
12/28/2016,158.29,540.48,532.16,557.38,799.04,816.3,244.89,176.76,625.29,1379.13,5316.7,2249.919922,1999.38
12/29/2016,168.4,540.27,534.27,556.03,799.84,815.97,248.03,177.48,620.76,1379.06,5308.49,2249.26001,1999.96
12/30/2016,162.42,538.07,531.79,554.5,796.91,807.95,246.83,176.61,622.22,1370.08,5278.81,2238.830078,2000.71
12/31/2016,,,,,,,,,,,,,2000.94
1/1/2017,,,,,,,,,,,,,2001.18
1/2/2017,,,,,,,,,,,,,2001.41
1/3/2017,167.67,541.64,533.32,560.9,808.04,815.12,246.09,179.97,628.31,1382.06,5303.64,2257.830078,2003.34
1/4/2017,169.18,544.52,533.68,559.3,813.66,818.01,246.91,179.44,634.12,1408.17,5403.59,2270.75,2004.25
1/5/2017,178.15,542.53,535.04,557.48,817.59,819.77,247.15,179.36,627.68,1398.86,5279.19,2269,2005.64
1/6/2017,172.38,545.48,535.28,557.57,820.25,827.6,247.96,174.57,630.1,1395,5240.94,2276.97998,2006.54
1/7/2017,,,,,,,,,,,,,2006.77
1/8/2017,,,,,,,,,,,,,2007
1/9/2017,172.2,541.72,531.6,549.33,823.9,829.21,244.72,172.59,625.18,1399.71,5249.44,2268.899902,2007.11
1/10/2017,172.62,543.43,528.41,544.11,826.66,828.59,244.05,172.68,627.6,1397.58,5304.46,2268.899902,2006.19
1/11/2017,172.08,546.47,529.69,550.65,818.04,834.03,246.42,171.84,630.48,1399.37,5281.06,2275.320068,2006.75
1/12/2017,172.92,544.5,529.36,548,818.62,831.75,246.73,172.92,625.88,1389.84,5269.02,2270.439941,2007.46
1/13/2017,174.3,546.27,529.18,546.96,819.5,834.02,246.32,172.67,629.32,1402.45,5270.23,2274.639893,2007.82
1/14/2017,,,,,,,,,,,,,2008.06
1/15/2017,,,,,,,,,,,,,2008.29
1/16/2017,,,,,,,,,,,,,2008.53
1/17/2017,178.38,541.99,536.31,550.39,815.82,831.04,249.17,173.33,614.97,1385.86,5311.49,2267.889893,2008.59
1/18/2017,176.26,544,537.75,548.53,814.8,833.76,248.76,171.99,619.81,1397.12,5300.59,2271.889893,2008.25
1/19/2017,175.54,547.2,535.76,544.55,809.7,831.66,246.6,172.55,616.09,1388.85,5208.35,2263.689941,2008.52
1/20/2017,177.62,547,539.42,547.41,807.33,835.97,246.97,174.03,618.98,1398.24,5206.31,2271.310059,2007.56
1/21/2017,,,,,,,,,,,,,2007.79
1/22/2017,,,,,,,,,,,,,2008.03
1/23/2017,183,543.19,538.78,541.29,803.72,836.5,245.77,174.86,615.42,1397.68,5161.66,2265.199951,2007.06
1/24/2017,183.63,548.71,542.87,546.61,798.49,845.11,245.77,170.19,622.89,1430.95,5222.23,2280.070068,2007.84
1/25/2017,180.99,554.4,542.96,549.68,805.39,854.17,245.72,169.79,633.15,1454.8,5243.79,2298.370117,2008.48
1/26/2017,176.77,555.84,540.72,549.61,799.68,852.39,245.79,169.83,635.01,1440.14,5186.64,2296.679932,2008.73
1/27/2017,178.63,554.79,537.31,544.42,806.11,855.21,245.75,171,632.38,1437.17,5115.94,2294.689941,2008.67
1/28/2017,,,,,,,,,,,,,2008.9
1/29/2017,,,,,,,,,,,,,2009.13
1/30/2017,178.58,550.56,537.64,534.86,802.77,848.2,245.85,170.2,627.95,1423,5123.49,2280.899902,2009.07
1/31/2017,184.4,545.43,539.51,534.34,814.06,843.03,249.82,170.43,623.68,1432.05,5173.95,2278.870117,2007.66
2/1/2017,183.84,544.66,536.44,530.33,819.85,849.35,245.5,169.22,624.36,1427.33,5119.71,2279.550049,2006.71
2/2/2017,187.05,543.21,540.69,533.45,820.89,849.56,247.85,167.1,621.88,1429.64,5120.29,2280.850098,2006.31
2/3/2017,187.37,547.42,543.55,538.04,825.74,855.35,248.14,167.75,634.23,1446.97,5148.9,2297.419922,2006.05
2/4/2017,,,,,,,,,,,,,2006.29
2/5/2017,,,,,,,,,,,,,2006.52
2/6/2017,193,547.69,541.25,533.27,825.35,856.55,247.76,166.4,632.03,1436.67,5102.6,2292.560059,2006.61
2/7/2017,191.76,548.6,545.71,525.95,826.09,860.08,248.25,166.47,630.54,1439.33,5077.52,2293.080078,2006.75
2/8/2017,194.4,547.96,547.9,525.58,824.93,861.51,250.51,166.98,625.86,1449.57,5142.35,2294.669922,2006.57
2/9/2017,189.85,552.01,550,530.46,828.53,863.97,248.41,167.81,634.51,1471.5,5230.33,2307.870117,2006.4
2/10/2017,192.34,556.14,549.65,534.42,829.52,865.88,249.94,168.24,636.02,1477.38,5268.72,2316.100098,2006.51
2/11/2017,,,,,,,,,,,,,2006.74
2/12/2017,,,,,,,,,,,,,2006.97
2/13/2017,190.49,561.64,549.92,534.57,834.87,871.5,250.96,166.12,643.14,1483.95,5212.65,2328.25,2007.33
2/14/2017,189.75,561.98,550.41,535.25,840.97,873.98,249.13,165.94,651.14,1489.6,5255.49,2337.580078,2007.1
2/15/2017,189.17,564.63,554.94,533.36,850.8,877.44,248.17,166.38,655.99,1499.3,5303.55,2349.25,2008.49
2/16/2017,192.18,564.75,555.33,526.07,849.58,879.29,250.52,167.14,655.07,1498.34,5207.06,2347.219971,2009.69
2/17/2017,188.63,565.73,559.01,523.3,850.54,881.48,250.68,168.65,654.96,1502.4,5244.65,2351.159912,2009.82
2/18/2017,,,,,,,,,,,,,2010.05
2/19/2017,,,,,,,,,,,,,2010.28
2/20/2017,,,,,,,,,,,,,2010.51
2/21/2017,187.91,568.44,564.63,526.88,854.53,886.09,253.39,169.66,658,1510.82,5302.85,2365.379883,2011.72
2/22/2017,184.66,566.79,563.91,518.55,853.32,887.51,254.43,169.76,658.5,1510.33,5289.51,2362.820068,2012.27
2/23/2017,184.43,562.42,565.3,521.17,859.65,886.52,257.1,171.39,659.12,1509.48,5162.05,2363.810059,2013.25
2/24/2017,182.66,565.07,567.63,516.53,863.34,888.27,260.67,172.62,654.23,1523.75,5237.58,2367.340088,2015.25
2/25/2017,,,,,,,,,,,,,2015.47
2/26/2017,,,,,,,,,,,,,2015.7
2/27/2017,174.42,566.73,564.51,521.01,866.68,887.66,259.17,170.52,657.19,1531.4,5267.75,2369.75,2016.94
2/28/2017,174.51,563.99,565.79,519.74,864.61,884.05,261.6,169.77,656.11,1509.4,5147.31,2363.639893,2017.76
3/1/2017,175.33,573.26,567.94,530.4,873.61,897.1,259.02,170.55,674.98,1533.35,5145.8,2395.959961,2019.88
3/2/2017,167.95,567.71,567.84,525.9,871.6,891.06,260.94,170.64,665.2,1509.4,5187.22,2381.919922,2021.57
3/3/2017,170.35,568.13,565.64,523.98,875.04,892.74,260.03,170.67,667.82,1508.53,5119.41,2383.120117,2021.35
3/4/2017,,,,,,,,,,,,,2021.57
3/5/2017,,,,,,,,,,,,,2021.8
3/6/2017,166.54,566.32,563.18,525.53,871.16,891.28,259.55,170.31,663.64,1499.33,5075.09,2375.310059,2022
3/7/2017,164.96,564.51,562.56,520.78,865.34,892.58,259.56,169.06,661.72,1510.03,5017.85,2368.389893,2021.97
3/8/2017,164.33,562.53,560.95,507.54,868.01,893.48,255.56,168.36,661.76,1503.37,5073.87,2362.97998,2022.15
3/9/2017,162.62,559.94,562.17,510.54,873.21,892.96,254.95,169.04,663.79,1497.64,5014.74,2364.870117,2020.75
3/10/2017,166.21,563.67,564.66,510.15,876.38,897.57,257,170.17,663.56,1501.44,5048.59,2372.600098,2019.94
3/11/2017,,,,,,,,,,,,,2020.17
3/12/2017,,,,,,,,,,,,,2020.39
3/13/2017,167.01,563.15,563.9,510.37,875.03,898.61,257.6,170.43,664.02,1494.99,5016.69,2373.469971,2019.75
3/14/2017,162.94,558,562.96,504.73,872.18,896.32,257.37,169.6,663.29,1485.02,5021.55,2365.449951,2018.78
3/15/2017,173.71,564.2,567.19,515.23,882.5,901.71,261.59,171.91,662.41,1506.82,5062.59,2385.26001,2018.35
3/16/2017,172.38,562.15,567.46,512.24,874.58,903.8,258.75,171.36,664.52,1514.06,5087.6,2381.379883,2019.27
3/17/2017,171.74,564.64,566.53,511.82,869.94,904.38,260.24,172.3,657.51,1514.65,5100.14,2378.25,2018.08
3/18/2017,,,,,,,,,,,,,2018.3
3/19/2017,,,,,,,,,,,,,2018.53
3/20/2017,173.86,563.55,567.19,511.18,868.11,905.31,258.48,171.67,651.64,1516.7,5018.53,2373.469971,2016.77
3/21/2017,176.56,554.95,566.17,507.58,861.29,891.97,262.11,170.74,632.94,1477.82,4922.72,2344.02002,2015.9
3/22/2017,177.31,557.04,565.38,507.05,861.95,899.07,263.11,169,631.68,1483.39,4913.77,2348.449951,2013.93
3/23/2017,176.02,556.22,563.96,505.24,858.81,896.17,262.47,168.86,633.06,1494.66,4949.64,2345.959961,2013.68
3/24/2017,175.15,554.62,562.48,502.92,858.59,896.61,263.53,169.01,632.48,1496.61,4928.17,2343.97998,2013.75
3/25/2017,,,,,,,,,,,,,2013.98
3/26/2017,,,,,,,,,,,,,2014.2
3/27/2017,178.8,552.66,562.2,500.87,861.71,897.53,262.32,167.78,629.41,1503.35,4950.79,2341.590088,2012.12
3/28/2017,173.94,558.64,563.76,507.32,862.17,903.95,262.47,168.13,638.01,1517.28,5001.67,2358.570068,2012.79
3/29/2017,174.9,558.31,564.48,513.51,862.1,905.81,261.26,167.84,634.78,1524.31,5101.27,2361.129883,2012.28
3/30/2017,172.4,561.28,563.1,515.92,862.06,907.12,259.48,168.52,642.55,1535.29,5110.07,2368.060059,2013.99
3/31/2017,173.53,559.63,561.79,514.01,859.75,906.21,260.25,167.68,637.94,1529.73,5077.21,2362.719971,2016.61
4/1/2017,,,,,,,,,,,,,2016.84
4/2/2017,,,,,,,,,,,,,2017.06
4/3/2017,176.79,558.4,560.92,513.13,860.53,904.89,260.25,168.35,636.07,1508.79,4998.95,2358.840088,2017.93
4/4/2017,178.66,559.47,562.38,516.78,860.1,904.82,261.11,168.9,635.18,1505.36,4953.23,2360.159912,2018.68
4/5/2017,178.78,557.74,561.48,515.04,857.22,901.95,262.48,168.19,630.81,1489.59,4897.1,2352.949951,2019.51
4/6/2017,178.73,559.45,561.03,519.14,858.35,901.54,262.08,165.51,634.35,1499.82,4996.64,2357.48999,2019.79
4/7/2017,178.54,560.03,562.47,517.13,859.9,900.93,260.69,165.83,632.19,1498.47,4987.14,2355.540039,2020.19
4/8/2017,,,,,,,,,,,,,2020.41
4/9/2017,,,,,,,,,,,,,2020.64
4/10/2017,180.11,561.25,563.96,521.12,858.52,899.57,261.25,165.32,630.55,1499.02,5050.52,2357.159912,2020.55
4/11/2017,185.1,562.1,564.26,520.68,856.99,895.64,261.19,165.41,628.89,1501.57,5096.2,2353.780029,2020.89
4/12/2017,186.46,554.68,566.81,518.9,857.23,892.07,263.11,166.35,623.32,1482.73,5049.69,2344.929932,2021.08
4/13/2017,186.11,550.91,563.79,509.4,854.9,888.68,262.15,165.32,615.52,1472.18,4998.09,2328.949951,2021.39
4/14/2017,,,,,,,,,,,,,2021.62
4/15/2017,,,,,,,,,,,,,2021.84
4/16/2017,,,,,,,,,,,,,2022.07
4/17/2017,186.35,556.54,567.83,510.38,857.55,897.33,263.46,165.7,625.4,1489.67,5041.51,2349.01001,2022.86
4/18/2017,186.01,555.03,570.72,505.94,848.88,896.64,263.89,166.09,620.2,1493.62,5060.8,2342.189941,2023.2
4/19/2017,180.16,555.71,567.44,498.72,851.13,895.94,262.14,165.77,618.58,1499.27,5091.85,2338.169922,2023.28
4/20/2017,181.1,561.73,566.03,500.67,855.83,904.7,261.12,165.34,628.18,1521.08,5183.84,2355.840088,2022.71
4/21/2017,181.48,562.08,564.69,498.53,851.57,904.64,262.52,162.73,622.47,1498.61,5155.77,2348.689941,2022.02
4/22/2017,,,,,,,,,,,,,2022.25
4/23/2017,,,,,,,,,,,,,2022.47
4/24/2017,178.43,569.44,570.14,501.23,859.64,916.39,263.79,162.67,636.11,1527.42,5177.48,2374.149902,2022.69
4/25/2017,170.38,572.51,572.03,505.94,863.61,922.11,263.55,162.18,641.38,1543.82,5177.15,2388.610107,2023.23
4/26/2017,171.42,571.69,567.39,503.91,867.95,919.71,262.53,164.17,641.64,1533.87,5222.75,2387.449951,2023.77
4/27/2017,168.18,571.62,566.56,498.31,870.21,925.25,263.33,162.04,638.53,1546.06,5216.93,2388.77002,2024.04
4/28/2017,171.9,569.18,566.54,498.95,872.26,928.33,262.16,160.33,632.57,1536.68,5161.15,2384.199951,2024.41
4/29/2017,,,,,,,,,,,,,2024.63
4/30/2017,,,,,,,,,,,,,2024.85
5/1/2017,167.14,567.3,563.65,497.84,873.55,936.19,260.45,159.07,635.82,1545.15,5150.11,2388.330078,2025.14
5/2/2017,168.35,570.37,560.55,495.37,876.26,939.04,261.11,158.99,635.62,1537.25,5193.51,2391.169922,2026.13
5/3/2017,167.9,570.8,561.29,496.99,872.94,937.79,259.83,157.97,639.81,1537.89,5167.07,2388.129883,2026.4
5/4/2017,164.42,571.06,565.65,487.54,878.11,938.05,260.9,156.18,641.37,1550.09,5138.52,2389.52002,2026.88
5/5/2017,168.24,574.28,567.04,495.45,877.59,940.98,262.36,158.45,640.71,1577.66,5205.53,2399.290039,2026.09
5/6/2017,,,,,,,,,,,,,2026.31
5/7/2017,,,,,,,,,,,,,2026.53
5/8/2017,168.98,572.56,566.86,498.95,872.57,944.92,262.2,158.8,640.05,1586.54,5199.46,2399.379883,2026.59
5/9/2017,168.41,573.68,564.62,494.67,873.25,946.36,259.91,157.84,637.17,1587.31,5252.19,2396.919922,2027.46
5/10/2017,170.93,571.43,564.89,499.94,870.32,949.98,260.33,158.3,638.97,1605.02,5290.34,2399.629883,2028.11
5/11/2017,175.21,571.26,565.39,498.94,870.79,948.56,260.35,157.54,635.63,1600.56,5157.02,2394.439941,2028.57
5/12/2017,177.61,567.56,564.06,497.35,869.16,951.57,261.68,157.44,632.76,1598.45,5061.02,2390.899902,2028.54
5/13/2017,,,,,,,,,,,,,2028.76
5/14/2017,,,,,,,,,,,,,2028.98
5/15/2017,178.12,570.14,566.26,500.45,874.29,956.88,262.63,157.06,637.65,1618.25,5052.64,2402.320068,2029.34
5/16/2017,179.6,569.42,565.22,498.24,870.89,961.62,260.53,156.11,638.72,1624.7,5012.08,2400.669922,2029.8
5/17/2017,181.39,557.71,564.25,492.61,859.85,934.74,261.17,153.3,619.3,1569.88,4913.95,2357.030029,2030.21
5/18/2017,176.77,558.61,564.62,492.05,863.41,940.2,262.18,155.15,621.24,1567.57,4914.74,2365.719971,2029.89
5/19/2017,178.52,566.2,567.65,498.15,865.83,944.86,263.02,156.41,626.52,1571.5,4913.58,2381.72998,2030.42
5/20/2017,,,,,,,,,,,,,2030.64
5/21/2017,,,,,,,,,,,,,2030.86
5/22/2017,180.21,570.15,571.16,497.31,867.87,953.85,265.39,156.54,628.41,1593.13,4952.27,2394.02002,2031.22
5/23/2017,175.77,571.27,571.57,498.13,870.89,954.61,266.01,156.75,633.52,1591.49,4870.61,2398.419922,2031.72
5/24/2017,178.11,571.61,574.33,495.96,872.96,959.16,267.81,155.7,633.29,1594.58,4852.9,2404.389893,2032.65
5/25/2017,176.41,575.15,578.37,487.09,876.9,966.67,269.69,156.25,634.85,1604.49,4900.66,2415.070068,2033.01
5/26/2017,177.96,575.69,580.26,487.49,875.05,966.77,269.54,155.99,634.48,1606.52,4903.76,2415.820068,2033.15
5/27/2017,,,,,,,,,,,,,2033.38
5/28/2017,,,,,,,,,,,,,2033.6
5/29/2017,,,,,,,,,,,,,2033.83
5/30/2017,175.94,574.93,580.17,481.11,873.78,969.77,270.43,158.2,629.69,1607.13,4892.29,2412.909912,2033.45
5/31/2017,176.63,575.95,581.55,479.19,877.55,966.84,271.69,158.76,624.88,1596.79,4890.61,2411.800049,2033.81
6/1/2017,175.7,579.88,585.77,482.37,887.94,969.59,273.64,159.71,632.45,1622.08,4990.3,2430.060059,2033.87
6/2/2017,176,582.73,587.79,476.67,893.13,979.69,274.03,159.62,630.1,1632.22,4959.43,2439.070068,2034
6/3/2017,,,,,,,,,,,,,2034.23
6/4/2017,,,,,,,,,,,,,2034.46
6/5/2017,175.38,580.19,588.35,477.46,890.51,980.4,272.72,159.39,630.61,1619.13,4954.02,2436.100098,2034.6
6/6/2017,183.79,576.52,586.78,483.2,887.92,978.62,272.24,159.32,627.98,1620.28,4851.49,2429.330078,2034.56
6/7/2017,182.11,575.71,586.34,476.05,890.36,981.24,273.08,159.46,633.26,1615.72,4864.7,2433.139893,2034.07
6/8/2017,179.56,577.49,581.73,474.73,888.52,984.72,270.68,158.54,640.45,1635.52,4858.32,2433.790039,2033.68
6/9/2017,176.11,579.87,581.46,486.49,894.13,957.79,270.66,159.93,652.81,1607.3,4922.86,2431.77002,2033.34
6/10/2017,,,,,,,,,,,,,2033.57
6/11/2017,,,,,,,,,,,,,2033.79
6/12/2017,174.67,582.53,581.14,489.77,892.94,949.99,270.06,161.37,653.93,1593.28,4940.83,2429.389893,2033.61
6/13/2017,175.65,584.55,581.34,493.02,894.09,958.08,270.5,159.71,656.88,1602.31,4946.02,2440.350098,2033.54
6/14/2017,170.23,583.98,584.83,483.99,898.22,953.01,272.1,160.16,658.14,1586.78,4941.82,2437.919922,2033.45
6/15/2017,167.83,587.22,583.84,480.7,897.33,948.43,273.63,160.23,655.71,1581.69,4883.97,2432.459961,2032.65
6/16/2017,167.68,589.36,578.04,488.95,898.6,946.68,274.95,160.06,655.01,1588.16,4823.13,2433.149902,2032.05
6/17/2017,,,,,,,,,,,,,2032.28
6/18/2017,,,,,,,,,,,,,2032.51
6/19/2017,167.37,592.65,580.91,485.6,908.29,962.37,273.92,159.74,661.43,1614.27,4837.5,2453.459961,2031.5
6/20/2017,166.11,585.81,578.73,479.55,911.31,954.87,274.06,158.09,656.07,1590.51,4737.86,2437.030029,2030.45
6/21/2017,168.69,581.9,576.46,471.88,922.48,961.3,272.3,156.17,650.96,1590.24,4679.08,2435.610107,2029.6
6/22/2017,171.32,580.78,572.66,471.28,932.2,961.75,271.12,156.04,646.79,1592.57,4707.06,2434.5,2028.8
6/23/2017,174.28,583.04,572.93,474.83,931.36,968.18,270.14,155.71,643.85,1605.56,4760.31,2438.300049,2027.71
6/24/2017,,,,,,,,,,,,,2027.94
6/25/2017,,,,,,,,,,,,,2028.16
6/26/2017,172.88,582.89,575.19,473.69,929.87,962.45,272.24,156.68,647.28,1610.29,4845.06,2439.070068,2027.77
